,accepted,ans_num,crt_ans,link,rep,time
519,Accepted,3,1,https://stackoverflow.com/questions/6619931/how-should-an-array-be-passed-to-a-javascript-function-from-c,"168,271,274,052,797","2011-07-08 04:33:11Z,2011-07-08 04:38:55Z,2012-06-01 10:15:02Z"
520,Accepted,5,3,https://stackoverflow.com/questions/11741574/how-to-print-utf-8-encoded-text-to-the-console-in-python-3,"147,439,161,360,748,000,000,000","2012-07-31 14:54:56Z,2012-07-31 14:35:58Z,2016-01-30 11:04:08Z,2019-05-04 05:15:48Z,2020-09-04 11:16:33Z"
521,Accepted,5,1,https://stackoverflow.com/questions/9623593/pass-javascript-variable-to-php-code,"2,472,256,604,958,130,000,000,000","2012-03-08 19:31:45Z,2012-03-08 19:30:47Z,2012-03-08 19:35:03Z,2012-03-08 19:30:28Z,2012-03-08 19:33:00Z"
522,Accepted,4,1,https://stackoverflow.com/questions/38678239/execute-google-chart-api-javascript-in-php-file,"55753,55557,1,12431","2016-07-30 21:28:57Z,2016-08-06 01:13:16Z,2016-07-30 21:13:03Z,2016-08-09 09:16:49Z"
523,Accepted,1,1,https://stackoverflow.com/questions/26855631/javascript-to-django-views-py,40089,2014-11-11 05:52:06Z
524,Undetermined,2,no,https://stackoverflow.com/questions/33959189/how-to-locally-call-a-javascript-function-from-php-on-raspberry-pi,"40,212,460","2015-11-27 14:30:59Z,2015-11-27 14:25:01Z"
525,Accepted,2,1,https://stackoverflow.com/questions/36853411/using-javascript-to-call-c-in-internet-explorer,"12,066,731,570","2016-04-26 06:02:52Z,2016-04-26 06:06:08Z"
526,Accepted,1,1,https://stackoverflow.com/questions/46750959/how-to-write-event-handlers-and-detect-certain-javascript-calls-using-htmlunit,0,2017-10-23 10:20:37Z
527,Accepted,2,2,https://stackoverflow.com/questions/23611396/python-execute-cat-subprocess-in-parallel,"36,074,816,699","2014-05-12 18:29:04Z,2014-05-12 14:22:41Z"
528,Accepted,3,2,https://stackoverflow.com/questions/23750661/send-json-object-from-javascript-to-php,"1,339,364,047,221,600","2014-05-20 03:49:38Z,2015-08-04 23:48:39Z,2014-05-20 03:50:07Z"
529,Accepted,1,1,https://stackoverflow.com/questions/49070403/how-to-retrieve-variables-in-php-sent-by-axios-post-request,431,2018-03-02 14:10:11Z
530,Accepted,6,1,https://stackoverflow.com/questions/34591729/how-to-execute-code-in-the-django-shell-by-an-external-python-script,"555662,2138,3117,2144,4597,75","2016-01-04 13:08:16Z,2016-01-04 13:06:30Z,2016-01-04 13:19:01Z,2016-01-04 13:41:10Z,2017-07-11 08:39:57Z,2020-06-12 06:52:06Z"
531,Accepted,2,1,https://stackoverflow.com/questions/25383624/communication-between-c-and-python,"19,505,117","2014-08-19 12:49:36Z,2016-01-18 06:59:50Z"
532,Undetermined,1,no,https://stackoverflow.com/questions/48082043/calling-c-sharp-code-within-python3-6,105,2021-01-06 22:23:09Z
533,Accepted,1,1,https://stackoverflow.com/questions/28289699/python-web-scraping-for-javascript-generated-content,427959,2015-02-03 01:14:25Z
534,Accepted,8,1,https://stackoverflow.com/questions/8644289/adding-values-from-c-sharp-to-div-via-javascript,"7,832,375,085,824,130,000,000,000,000,000","2012-01-07 06:51:05Z,2011-12-27 11:52:14Z,2012-01-03 13:53:21Z,2012-01-06 11:51:08Z,2012-01-08 21:06:03Z,2012-01-09 07:06:37Z,2012-01-09 19:42:57Z,2012-01-10 09:15:12Z"
535,Accepted,1,1,https://stackoverflow.com/questions/36340948/how-can-i-get-data-from-a-websocket-url,60358,2016-03-31 18:34:23Z
536,Accepted,4,2,https://stackoverflow.com/questions/23157685/send-data-to-a-generic-handler-that-accepts-json-data-using-c-sharp,"442,344,232,249,790","2014-04-22 12:48:46Z,2014-04-28 08:16:04Z,2014-04-21 16:43:48Z,2014-04-26 18:42:26Z"
537,Undetermined,6,no,https://stackoverflow.com/questions/4407843/sending-password-to-command-line-tools,"64216,141170,0,2064,1,499","2010-12-10 11:36:14Z,2010-12-10 11:00:37Z,2012-10-23 16:05:46Z,2012-10-23 16:11:52Z,2014-11-05 13:13:40Z,2015-01-07 19:49:12Z"
538,Undetermined,3,no,https://stackoverflow.com/questions/1733082/implement-a-comet-server-in-c-sharp,"10,921,742,951,820","2009-11-14 03:39:02Z,2009-11-20 16:15:36Z,2011-01-16 18:22:01Z"
539,Accepted,2,1,https://stackoverflow.com/questions/50731650/is-it-possible-to-run-webassembly-code-async,"6,567,332,050","2018-06-07 06:47:23Z,2018-06-07 06:40:17Z"
540,Accepted,1,1,https://stackoverflow.com/questions/11834078/how-to-convert-zval-to-vector-for-php-extension,63126,2012-08-06 20:04:41Z
541,Undetermined,6,no,https://stackoverflow.com/questions/42939357/communication-between-python-and-c-sharp,"191,254,2518,158,735,1","2019-10-03 15:37:51Z,2017-03-21 23:00:42Z,2017-08-09 14:42:08Z,2019-06-03 06:15:28Z,2021-02-08 12:18:14Z,2021-08-08 02:43:06Z"
542,Undetermined,1,no,https://stackoverflow.com/questions/34662448/net-c-interop-to-python,5365,2016-01-30 02:24:20Z
543,Undetermined,3,no,https://stackoverflow.com/questions/34235763/execute-python-script-from-android-app-in-java,"105,671,479,546","2015-12-12 03:11:22Z,2015-12-12 03:12:57Z,2018-03-22 20:57:02Z"
544,Undetermined,2,no,https://stackoverflow.com/questions/4624507/building-64-bit-c-python-extensions-on-windows,"65,614,281","2011-03-02 17:41:15Z,2011-11-16 15:43:49Z"
545,Accepted,1,1,https://stackoverflow.com/questions/33310675/pass-file-into-function-from-python-ctypes,30051,2015-10-23 20:42:09Z
546,Accepted,3,1,https://stackoverflow.com/questions/22730210/send-log-errors-to-a-file,"5,381,157,449","2014-03-29 16:59:03Z,2014-03-29 11:16:31Z,2014-03-30 13:53:15Z"
547,Accepted,4,1,https://stackoverflow.com/questions/2408771/how-to-get-selected-value-from-dropdownlist-in-asp-net-using-javascript,"84040,10478,48012,27","2010-03-09 12:21:01Z,2010-03-09 12:01:00Z,2010-03-09 12:11:21Z,2021-04-09 12:13:07Z"
548,Undetermined,1,no,https://stackoverflow.com/questions/42527598/call-c-class-methods-or-function-from-java-on-android-without-recreating-class,1142,2017-03-01 09:25:56Z
549,Accepted,7,1,https://stackoverflow.com/questions/7229027/how-to-get-data-to-javascript-from-php-using-json-encode,"488,136,319,4554,3263,1,357","2011-08-29 10:49:43Z,2017-10-12 21:51:50Z,2012-05-30 17:13:31Z,2013-07-19 09:57:00Z,2014-07-07 07:14:27Z,2016-05-12 08:10:46Z,2019-06-11 06:32:04Z"
550,Accepted,3,1,https://stackoverflow.com/questions/7691599/execute-python-script-with-function-from-command-line-linux,"3,664,535,488,610,920","2011-10-07 18:59:04Z,2011-10-07 18:54:42Z,2011-10-07 18:56:05Z"
551,Accepted,1,1,https://stackoverflow.com/questions/18879056/submit-button-that-calls-js-function-and-then-posts-to-mysql,14271,2013-09-18 17:58:07Z
552,Accepted,8,1,https://stackoverflow.com/questions/10134963/prevent-page-scrolling-after-postback-and-maintain-position,"64420,71,748,31,185,615,372,151","2012-04-13 03:58:01Z,2016-11-09 00:21:58Z,2013-09-29 05:28:55Z,2018-07-12 06:53:30Z,2014-10-27 13:55:40Z,2015-06-22 07:08:28Z,2020-09-03 22:17:29Z,2020-10-26 03:45:17Z"
553,Undetermined,2,no,https://stackoverflow.com/questions/24484406/i-have-a-header-jsp-whose-style-keeps-changing-for-different-logins-its-a-dynami,"7,202,492","2015-03-30 08:30:20Z,2015-10-17 05:25:35Z"
554,Accepted,1,1,https://stackoverflow.com/questions/24745355/spa-firebase-and-net-webapi-2-authentication,28707,2014-07-15 19:04:49Z
555,Accepted,1,1,https://stackoverflow.com/questions/12717084/creating-custom-php-syntax-parser,14990,2012-10-03 21:37:57Z
556,Undetermined,1,no,https://stackoverflow.com/questions/51663749/how-to-choose-solutions-for-secure-messaging-front-end-and-hipaa-compliant-datab,1314,2018-08-06 14:23:07Z
557,Undetermined,4,no,https://stackoverflow.com/questions/1071377/how-to-capture-a-website-api-traffic-data-with-google-analytics,"718,840,620,251,579","2009-07-12 18:34:58Z,2009-08-01 14:34:29Z,2009-07-01 21:17:27Z,2009-07-11 17:01:35Z"
558,Accepted,1,1,https://stackoverflow.com/questions/30899484/python-flask-calling-functions-using-buttons,3045,2015-06-17 19:23:50Z
559,Accepted,0,no,https://stackoverflow.com/questions/1072920/user-friendly-framework-for-personal-website,none,none
560,Accepted,5,1,https://stackoverflow.com/questions/4276205/do-i-need-node-js-in-python-like-i-would-with-php,"44,953,720,144,411,700,000,000,000","2010-11-25 13:42:40Z,2010-11-25 10:58:57Z,2010-11-26 10:56:04Z,2010-11-26 02:37:09Z,2010-11-25 11:10:42Z"
561,Accepted,3,1,https://stackoverflow.com/questions/15074566/open-source-alternative-to-addthis-addtoany-sharethis-etcfor-social-bookmarking,"171,918,232,955","2013-03-13 20:31:54Z,2015-08-06 00:07:22Z,2014-07-18 07:10:06Z"
562,Accepted,8,1,https://stackoverflow.com/questions/5610333/how-to-query-database-using-javascript,"7028,3491,6963,20077,5155,4646,735,1","2011-04-10 07:49:19Z,2011-04-10 07:41:44Z,2011-04-10 07:51:17Z,2011-04-10 07:31:14Z,2011-04-10 07:32:14Z,2011-04-10 07:45:38Z,2012-07-28 06:32:16Z,2011-04-10 07:57:04Z"
563,Accepted,3,1,https://stackoverflow.com/questions/4746249/get-user-timezone,"1,361,010,698,443","2011-04-09 19:49:20Z,2012-04-11 09:17:15Z,2011-01-20 15:02:24Z"
564,Accepted,7,2,https://stackoverflow.com/questions/6544416/php-vs-c-cgi-for-small-web-service,"13755,12893,1409,12704,742,16995,17k","2011-07-01 06:45:59Z,2011-07-01 06:41:55Z,2011-07-01 06:38:54Z,2011-07-01 06:44:01Z,2011-07-01 06:35:55Z,2011-07-01 06:48:03Z,2011-07-01 06:48:14Z"
565,Undetermined,1,no,https://stackoverflow.com/questions/32916803/angular-js-and-symfony2,1194,2015-10-18 02:09:42Z
566,Accepted,3,1,https://stackoverflow.com/questions/8866738/speed-of-php-vs-javascript,"390,420,012,046","2012-01-15 01:00:07Z,2016-02-26 15:00:30Z,2013-07-19 15:15:53Z"
567,Undetermined,3,no,https://stackoverflow.com/questions/8379314/alternative-to-java-spring-based-webservices,"121,385,915,385","2011-12-05 03:12:36Z,2011-12-04 23:29:50Z,2011-12-05 02:57:51Z"
568,Accepted,4,1,https://stackoverflow.com/questions/22084698/how-to-export-source-content-within-div-to-text-html-file,"2200,0,0,64","2014-02-28 03:56:36Z,2016-09-08 04:13:18Z,2014-02-28 05:20:05Z,2016-10-11 12:16:16Z"
569,Accepted,1,1,https://stackoverflow.com/questions/8546061/best-way-to-secure-javascript-front-end-rest-back-end-architecture-web-site,63881,2011-12-18 08:24:34Z
570,Accepted,4,1,https://stackoverflow.com/questions/2774074/best-practice-user-generated-html-cleaning,"364,286,667,312,032,000","2010-05-05 14:32:47Z,2010-05-05 14:33:05Z,2010-05-05 15:45:13Z,2010-05-05 14:32:48Z"
571,Accepted,2,2,https://stackoverflow.com/questions/29949338/encryption-between-desktop-app-and-server-c-sharp-to-php,"34,821,853","2015-05-01 18:15:35Z,2015-05-07 19:15:27Z"
572,Accepted,6,3,https://stackoverflow.com/questions/93911/how-can-you-run-javascript-using-rhino-for-java-in-a-sandbox,"245958,161,141116,176008,56,88","2009-04-16 04:45:22Z,2009-04-17 13:04:14Z,2008-09-18 16:43:57Z,2011-05-06 21:25:54Z,2015-07-15 14:19:47Z,2008-09-18 16:09:13Z"
